image_id,obs_day,obs_hour,obs_min,obs_sec,image_category,width,height,aspect_ratio,description1,description2,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads,high_word_count,high_color_count,high_weighted_word_count
55c6596f59,Tuesday,22,24,30,1,3640,5464,0.67,,man lying on white rock during daytime,hasselblad,L1D-20c,100.0,4.0,10.3,0.0083333333333333,1494,16986,13,0,6285.4884949934985
5d6c69a0f9,Tuesday,14,43,54,1,4480,6720,0.67,,gray concrete mountain during daytime,canon,Canon EOS 5D Mark IV,100.0,1.4,50.0,0.00025,1502,17909,15,2,6820.9246335568605
333749b8de,Monday,4,49,35,1,3000,4000,0.75,Hand & shadow,,google,Redmi Note 5,54.0,1.9,3.9,0.0022727272727272,1335,764,0,0,5589.065214556455
fa9eee25da,Friday,15,53,27,1,4007,2674,1.5,My dad and brothers backpacking.,people walking on dirt road during daytime,nikon,NIKON D750,100.0,1.4,50.0,0.001,1079,799,6,1,6031.799795259252
0d4e05a55c,Saturday,17,46,25,1,6000,4000,1.5,,white clouds and blue sky,canon,Canon EOS 77D,100.0,7.1,24.0,0.0015625,1015,2673,14,0,6476.728592582843
cf3376010d,Monday,20,39,43,1,4896,3264,1.5,,people standing on snow mountain during daytime,fujifilm,X-T10,200.0,9.0,27.0,0.0004166666666666,1447,2615,14,0,6573.819740987049
636eeeeb2a,Wednesday,19,1,1,1,3872,2581,1.5,Park alley in autumn,grey concrete road surrounded by trees,sony,SLT-A77V,125.0,5.6,135.0,0.004,2684,35646,9,1,8475.827756864483
0de8609643,Thursday,3,1,41,1,6048,4024,1.5,,white clouds and blue sky during daytime,nikon,NIKON Z 6,100.0,7.1,500.0,0.0005,1017,1370,15,0,6489.210648916443
587ea57aad,Friday,20,4,50,1,5228,3485,1.5,,white horse at middle of field,canon,Canon EOS 6D,200.0,2.8,200.0,0.000625,1450,5061,6,1,6444.753812357048
1a8e191c33,Tuesday,19,44,24,1,3161,4741,0.67,,sea on shore during golden hour,canon,Canon EOS 6D,100.0,4.0,17.0,0.004,1187,1715,23,0,6747.148807570544
0a91633cca,Sunday,13,38,14,1,6000,3700,1.62,,pink flowers,canon,Canon EOS 200D,100.0,2.5,50.0,0.001,1483,1969,2,3,5798.439828528675
a63e9920d6,Tuesday,13,33,50,1,4896,3672,1.33,Northern fur seals haul out on San Miguel in the Channel Islands. This swell was caused by Tropical Storm Douglas which had moved north parallel to the Baja Peninsula.,sea lion on white sand during daytime,nikon,COOLPIX P520,90.0,4.6,35.6,0.002,1117,981,13,0,6469.568698709308
b7a9f557de,Wednesday,6,8,33,1,3140,4710,0.67,black Schnauzer dog with sunglasses on a white background,black and brown long coated small sized dog wearing brown sunglasses,canon,Canon EOS 6D,125.0,11.0,70.0,0.00625,1004,6931,0,0,5282.455663503117
69c188bb29,Monday,14,5,33,1,3003,3754,0.8,Friends will be friends,white and black dogs on snow covered ground during daytime,fujifilm,X-T20,1250.0,4.0,35.0,0.0025,1097,4055,7,1,6301.539702171042
1ef60302e6,Thursday,12,59,50,1,3831,5746,0.67,The Reckoning,rock beside body of water during daytime,canon,Canon EOS 5D Mark III,160.0,16.0,16.0,0.8,1332,14961,22,3,6662.490178596228
1ef5a22999,Sunday,15,40,14,1,4000,6000,0.67,,,nikon,NIKON D5300,100.0,8.0,50.0,0.00625,1490,1564,20,0,6540.2473519903515
92ef8ecd04,Thursday,10,29,21,1,3456,5184,0.67,,water droplets on glass window,canon,Canon EOS 600D,100.0,1.8,50.0,0.0015625,1045,12697,2,0,5712.272991814101
0b3d328922,Wednesday,9,51,1,1,2148,3723,0.5799999999999998,White tree blossom,selective focus photography of white petaled flower tree,canon,Canon EOS 5D Mark III,640.0,4.0,67.0,0.0005,2887,34298,4,0,7679.973080063398
f3fd6a677a,Tuesday,3,30,41,1,5464,3640,1.5,,aerial photography of road and autumn trees during day,dji,FC6310,100.0,2.8,8.8,0.5,1971,4371,9,0,8721.94557294701
5b75edbac8,Sunday,11,0,25,1,4532,3020,1.5,Trought Time,green leafed plant,google,Pixel 2 XL,51.0,1.8,4.5,0.0013245033112582,1476,1476,3,2,5663.840661806332
de83382d20,Friday,12,42,49,1,4019,2642,1.52,Florida Beach Sun,body of water during sunset,sony,ILCE-7SM2,100.0,10.0,15.0,0.0125,1100,1841,20,2,6598.800835866261
600fb3e7a2,Friday,18,58,54,1,5456,3632,1.5,,shark in underground aquarium,sony,SLT-A58,3200.0,11.0,70.0,0.0333333333333333,1205,1768,3,0,5961.635269631552
4de0e147fb,Monday,2,29,14,1,3264,4928,0.66,Breakfast is served,selective focus photography of camping stove on lug with cooked egg on pan,nikon,NIKON D7000,500.0,1.4,35.0,0.0008,2714,11126,9,1,7866.050950009596
d4f2737cbe,Monday,10,35,0,1,3861,2574,1.5,The canal during winter,body of water between houses,canon,Canon EOS 5D Mark II,160.0,6.3,24.0,0.001,3043,4586,6,3,7999.8436585860345
494691fd6c,Friday,12,32,19,1,3662,5493,0.67,,orange petaled flower,nikon,NIKON D5200,100.0,1.8,35.0,0.000625,1317,1121,0,0,5524.996243222937
8d40519bdf,Sunday,22,53,57,1,5668,3779,1.5,,silhouette of mountain under cloudy sky during sunset,sony,ILCE-6400,100.0,4.0,16.0,0.00625,1006,2300,25,4,6922.814947135116
439efd246c,Monday,17,56,57,1,6192,8256,0.75,A single acorn and leaves with blank space,green plant,ricoh,PENTAX 645Z,400.0,6.7,120.0,0.008,1251,1121,4,2,5946.777288579741
4ab742c9da,Wednesday,1,45,37,1,6016,4016,1.5,"White geranium, macro",white and purple flower in tilt shift lens,nikon,NIKON D750,1250.0,3.5,105.0,0.0025,1018,1598,3,0,5764.471851657289
76b82d9fa7,Sunday,20,46,33,1,3024,4032,0.75,,black rock formations in beach,google,Pixel 2 XL,180.0,1.8,4.5,0.02,1588,13222,22,3,6781.515868898676
997fa9fe5e,Tuesday,1,29,54,1,3456,5184,0.67,,close view of green shrubs,canon,Canon EOS Rebel T6,400.0,1.8,50.0,0.0005,1474,1062,6,0,6126.26004624799
75875dcee2,Monday,12,28,46,1,5472,3648,1.5,Wind on the trees,snow covered hill with trees,panasonic,DMC-FZ1000,125.0,6.3,44.4,0.0005,1916,2015,15,1,8726.153363897482
ec4853c259,Wednesday,0,50,20,1,4000,6000,0.67,"Barramundi Cod. These fish seem to spend much of their time floating motionless with their heads facing down. This may make it harder for predators to spot them. The dark spots on a light background blend well into a background of coral with holes in it, and predators may be tuned in to see a fish which is typically horizontal and not vertical, and of course keeping still helps to avoid detection.",blue and white polka dot fish,nikon,NIKON D5600,640.0,4.0,90.0,0.004,1130,1653,4,5,5939.450188186858
f85c9c37d5,Monday,22,9,34,1,4000,6000,0.67,,brown wood slice lot,sony,ILCE-7M3,1250.0,2.8,31.0,0.025,1236,10892,0,0,5793.527365189197
5287c22fdc,Friday,13,49,37,1,5520,3680,1.5,,brown bear on green grass during daytime,canon,Canon EOS 5D Mark IV,6400.0,3.5,300.0,0.002,1051,2023,11,2,6529.437557709169
77a3c32b60,Thursday,20,44,43,1,5184,3456,1.5,,brown mountain terrain under clear sky,canon,Canon EOS REBEL T3i,400.0,4.919377909398319,50.0,0.0008,2774,5263,14,1,9547.529524785448
7a9cc76b02,Monday,10,57,46,1,2667,4000,0.67,"A owl fly a not so common insect with a funny with wild hair cut  They look like butterflies but there are not, they belong to the Familie of neuropteran",brown and black caterpillar on pink flower,sony,ILCE-7M2,100.0,9.0,90.0,0.00625,1006,1159,4,2,6271.601373289349
9f9af29523,Saturday,18,17,34,1,4000,3000,1.33,,person swimming underwater,xiaomi,YIAC 3,111.0,2.8,2.7,0.0083333333333333,1568,2728,13,4,6735.639283641298
fac7e68cbe,Tuesday,13,21,36,1,2500,2500,1.0,,green leaf on yellow background,canon,Canon EOS 5D Mark IV,100.0,20.0,85.0,0.005,1047,3918,1,3,5671.894637817498
2f76caaef4,Friday,14,31,12,1,5760,3840,1.5,,gray clouds during daytime,canon,Canon EOS 5D Mark III,160.0,8.0,126.0,0.008,1226,2781,22,1,6686.810863573393
4f43ac2bfb,Saturday,6,11,58,1,2732,4096,0.67,,white clouds,sony,ILCE-7RM3,800.0,5.6,46.0,0.004,1330,10981,18,3,6684.475679524255
2763aae0f1,Thursday,13,31,59,1,6720,4480,1.5,"Wapta Mountain as seen from the base of Takkakaw Falls in British Columbia, Canada. Takkakaw Falls has a height of 373 metres (1,224 ft), which makes it the second tallest waterfall in Canada. The river it feeds runs through Yoho national park and like the rest of the glacial waters, it carries the same incredibly turqouise-green colour.",green pine trees near river during daytime,canon,Canon EOS 5D Mark IV,100.0,8.0,30.0,13.0,1136,2681,26,0,6982.104107456367
a499e9dec3,Monday,23,46,8,1,4928,3264,1.51,Tranquil autumn lake,lake and trees during day,nikon,NIKON D5100,100.0,10.0,35.0,0.00625,2867,12128,13,1,9423.65761085703
7c69d25189,Thursday,23,35,15,1,5472,3648,1.5,,,canon,Canon EOS 70D,800.0,1.8,50.0,0.000125,1457,1260,3,0,5736.0571503362435
437fcaa87a,Monday,10,50,31,1,6000,3376,1.78,,wooden cabin in the middle of pine woods,sony,NEX-7,100.0,16.0,107.0,0.01,1496,1058,10,3,6223.8373294963285
5f3a729fc5,Saturday,18,27,20,1,3067,4095,0.75,,aerial photo of mountains,huawei,ANE-LX1,50.0,2.2,3.8,0.0017241379310344,1407,698,26,0,7030.757681334804
13d907ce1f,Sunday,8,52,36,1,2667,4000,0.67,,woman wears black floral long-sleeved dress,nikon,NIKON D5300,160.0,9.5,50.0,0.008,1238,1030,0,0,5504.169522940149
43c3a0189b,Tuesday,19,12,26,1,5103,3564,1.43,,green succulent,canon,Canon EOS 5D Mark II,320.0,2.0,35.0,0.005,1404,1214,4,0,5786.877785288465
587658e59f,Friday,21,9,41,1,5184,3456,1.5,,landscape photography of mountains and body of water during daytime,canon,Canon EOS 100D,100.0,13.0,18.0,0.00625,2780,6867,19,0,9059.09625589311
a18572ef30,Sunday,20,12,16,1,2771,2939,0.94,Bearded tit,white and brown bird,canon,Canon EOS 7D Mark II,640.0,5.6,400.0,0.00125,1245,4420,7,0,6197.611253021203
5f1eadaba6,Tuesday,11,32,2,1,3744,5616,0.67,,,canon,Canon EOS 5D Mark II,200.0,2.5,50.0,0.008,1523,2957,4,0,6135.359119063323
ebde9a9388,Monday,5,57,7,1,4480,6720,0.67,,cars on road near palm trees during sunset,canon,Canon EOS 5D Mark IV,125.0,1.4,50.0,0.0003125,1125,765,12,0,6511.306224855533
bf9a8fd591,Wednesday,13,28,14,1,4288,2848,1.51,Antarctic fur seal pup playing in the water.,black sealion on body of water,nikon,NIKON D300,800.0,9.5,500.0,0.0028571428571428,1326,1227,11,0,6389.484014516547
730e47badd,Tuesday,0,17,20,1,4000,6000,0.67,Flower,red and white flower in tilt shift lens,sony,ILCA-77M2,100.0,4.5,50.0,0.004,1019,1012,5,3,6094.246607718308
c2aacb9b3f,Monday,19,0,22,1,7952,5304,1.5,,,sony,ILCE-7RM3,200.0,2.8,35.0,0.0008,1510,29053,15,6,6569.015381261424
502650acd7,Monday,17,47,57,1,2088,3152,0.66,Lightning Ground Storm,lightning strike during blue sky,nikon,NIKON D5100,100.0,5.0,35.0,35.0,2882,160115,6,7,9461.237580357298
ae99af7545,Thursday,7,31,11,1,3376,6000,0.56,,,sony,ILCE-6300,100.0,8.0,70.0,0.0111111111111111,1486,39940,20,0,6511.803650679376
0da04b71b4,Tuesday,7,4,1,1,4000,2667,1.5,,woman painting,nikon,NIKON D5300,125.0,9.5,50.0,0.008,1404,2765,1,0,5639.1625587027065
b4c20b8de3,Wednesday,22,53,33,1,5146,3431,1.5,,personal watercraft on body of water,canon,Canon EOS 60D,100.0,4.5,34.0,0.002,2725,5913,10,1,10052.139978927904
9fe0786506,Tuesday,21,0,23,1,4000,6000,0.67,Blissful state,flock of birds,nikon,NIKON D5300,200.0,7.1,35.0,0.004,1152,2650,9,0,6266.826948766235
f982423753,Saturday,10,24,37,1,5184,3456,1.5,,,canon,Canon EOS 1200D,100.0,5.6,55.0,1.0,1246,2453,17,0,6913.5570041596075
4440f11e87,Sunday,21,53,52,1,7952,5304,1.5,A farmland donkey the morning after rainfall.,,sony,ILCE-7RM3,100.0,2.8,40.0,0.004,1146,2178,7,0,6253.756869222169
8c55db6699,Wednesday,15,23,5,1,4463,6249,0.7099999999999999,On My Mind Until the Very End,body of water during golden hour,canon,Canon EOS 5D Mark IV,100.0,11.0,16.0,0.0769230769230769,1179,1838,21,2,6607.078104010747
61f9762fc4,Friday,1,41,3,1,3286,4107,0.8,,brown deer walking on brown grass field near trees,canon,Canon EOS 80D,500.0,5.6,250.0,0.008,1541,1794,6,0,6199.811993903514
6a12bfb180,Friday,4,43,42,1,5535,3680,1.5,Grassy Mountains in Geiranger,low-angle photo of green mountain at daytime,ricoh,PENTAX K-3 II,200.0,16.0,15.0,0.0166666666666666,2766,12486,14,2,9471.91469523517
51803263fc,Wednesday,14,20,42,1,4480,2520,1.78,,,canon,Canon EOS 5D Mark IV,250.0,1.4,50.0,0.0003125,1529,1845,15,0,6503.5670947951785
c4b947bdbc,Sunday,19,40,0,1,6240,4160,1.5,,pink grass selective focus photography,canon,Canon EOS 6D Mark II,100.0,2.8,50.0,0.003125,1539,8648,12,2,6482.778994390547
b322b9e9d0,Wednesday,19,23,9,1,3000,2000,1.5,,landscape photography of mountains covered with snow,sony,ILCE-6500,200.0,6.3,70.0,0.0003125,1886,6639,14,2,9181.949340225498
87b16d730b,Tuesday,14,31,56,1,4880,7316,0.67,,three white-and-brown wooden pool chairs,sony,ILCE-7RM2,100.0,2.8,50.0,0.002,1264,2441,4,0,6276.553984608374
6bb6074e82,Friday,18,0,52,1,6016,4016,1.5,Wild horses in a meadow,herd of horse on green grass,nikon,NIKON D600,100.0,1.8,35.0,0.004,3032,101020,5,0,8024.1058699101
7a3217d490,Monday,10,9,49,1,4464,2976,1.5,,white Orchid flowers,canon,Canon EOS R,125.0,2.8,50.0,0.008,1552,1612,6,0,6342.023615603166
8a5cd92c28,Wednesday,22,4,48,1,5472,3648,1.5,fall leaves and boots,four assorted-color leaves,canon,Canon EOS 6D,3200.0,4.0,35.0,0.001,1157,1958,1,3,5655.888024221302
72f9ced1cb,Thursday,5,54,20,1,3463,5194,0.67,Model: @rkpphotolens Photographer: @shotbyjudeus,woman sitting on beach,canon,Canon EOS 70D,100.0,2.8,50.0,0.0004,1206,1991,6,0,6045.026896667499
a462152f6a,Monday,15,38,24,1,5390,3594,1.5,,person holding white ceramic bowl with halved coconut,canon,Canon EOS 5D Mark III,100.0,2.2,50.0,0.008,1510,4560,0,1,5387.4912060754095
c8caecf5ff,Thursday,9,1,37,1,4032,2686,1.5,,skyline city building during nightstand,apple,iPhone X,125.0,1.8,4.0,0.25,1227,2803,20,0,6813.984150412053
8f28373f17,Saturday,17,8,55,1,4096,2726,1.5,,silhouette of trees during daytime,canon,Canon EOS Rebel T6,3200.0,3.5,18.0,30.0,1274,1625,13,0,6692.918039412211
84109c28ec,Monday,21,29,3,1,4032,3024,1.33,,body of water,apple,iPhone 6s,25.0,2.2,4.2,0.0013793103448275,2539,8161,7,1,10082.53214695752
02ce76063e,Friday,16,58,6,1,4000,2667,1.5,half dead,landscape photography of mountain,canon,Canon EOS 6D,160.0,3.2,135.0,0.0015625,2185,33396,17,0,9028.93545039626
bd48376829,Saturday,21,19,33,1,2624,3280,0.8,,gray mountain,sony,ILCE-7M3,100.0,4.0,105.0,0.0003125,1386,476,15,1,6461.993552325679
b6e8137a09,Monday,6,41,45,1,2404,3591,0.67,,brown rock formations viewing blue body of water under white and blue sky during daytime,nikon,NIKON D3000,200.0,9.0,55.0,0.008,1195,1502,20,0,6834.99730750927
ab01cbbf9c,Tuesday,20,44,25,1,6000,4000,1.5,,snow covered mountain under cloudy sky during daytime,fujifilm,X-H1,250.0,14.0,26.6,0.0015625,1138,1408,13,1,6508.5742702905445
b08e6fb8c1,Saturday,9,26,59,1,6000,4000,1.5,Delicate pink flowers in close-up,macro shot of pink flowers,nikon,NIKON D3300,100.0,5.6,55.0,0.005,2898,36009,2,1,8377.490718031124
3cb13a3d45,Sunday,21,2,57,1,3579,4772,0.75,,,panasonic,DC-GH5,200.0,4.0,28.0,0.005,1147,784,16,0,6463.9733925128585
61dda4ab71,Sunday,5,41,51,1,4000,6000,0.67,,silhouette of road,sony,ILCE-7M2,100.0,11.0,35.0,30.0,1476,1233,17,2,6721.112486444517
6778ccd39d,Wednesday,10,36,36,1,4896,3264,1.5,Duck on grass by stone wall,shallow focus photography of duck on grass,fujifilm,X-E2,200.0,1.4,35.0,0.0181818181818181,2985,5184,4,3,7499.084263450707
e0f1d34cc5,Monday,6,27,33,1,2333,3500,0.67,Bokeh,,canon,Canon EOS 5D Mark III,160.0,2.8,135.0,0.004,1153,876,5,3,6178.243419452148
afbcc06a93,Tuesday,15,19,45,1,4928,3264,1.51,Weather - microburst,landscape photography of a green field under a cloudy sky,pentax,PENTAX K-5,80.0,5.6,10.0,0.008,1201,6965,15,1,6801.482992012512
4fe96c3eff,Thursday,19,8,40,1,4338,6500,0.67,The weather was really nice that day and really warm which is not that common at the beginning of November in Germany. The Eibsee is one of my favorite spots in the alps and always worth a visit. If there is no wind you can get awesome reflections in the lake.,landscape photography of trees and mountain,sony,ILCE-7R,100.0,2.8,85.0,0.00625,1472,6117,21,0,7198.824272762517
88ec22c4b4,Saturday,19,39,5,1,2667,4000,0.67,,brown short coated dog in car,sony,ILCE-7M2,160.0,5.6,29.0,0.0025,1029,1363,2,0,5678.998420346887
b107432da1,Saturday,16,28,23,1,6000,4000,1.5,,tree near river,sony,ILCE-7M3,1000.0,2.8,28.0,0.0008,1316,1999,16,0,6613.31015213356
0503cc2d42,Thursday,1,18,27,1,3541,5311,0.67,sunset3,ocean during sunset,nikon,NIKON D5300,250.0,5.6,105.0,0.002,1906,14588,17,0,8661.487347615102
bf414f6af5,Monday,21,40,38,1,5680,3792,1.5,,smoke coming out of factory,nikon,NIKON D750,200.0,4.0,85.0,5.0,1544,3397,14,0,6549.781124873704
be39a0b763,Tuesday,9,18,17,1,4600,3071,1.5,,black dog standing near body of water,nikon,NIKON D750,100.0,1.6,35.0,0.0005,1439,6684,6,0,6010.257212482748
05aedcdd53,Wednesday,20,32,23,1,4486,5607,0.8,,pink cherry blossoms,canon,Canon EOS M50,100.0,2.8,35.0,0.003125,1473,925,5,1,5964.189633211503
5ec3d25656,Wednesday,10,2,56,1,3407,4260,0.8,,reflection of man on puddle of water,sony,ILCE-7M2,1600.0,2.8,75.0,0.005,1228,771,1,1,5663.656308392451
6da10d956e,Friday,14,19,4,1,3821,3157,1.21,,yellow and white angel fish with black background,olympus,E-M1,3200.0,5.0,40.0,0.01,1506,5926,4,4,5936.460752511815
e05a41dfa6,Wednesday,12,45,52,1,6000,4000,1.5,Surfers silhouette at sunset,silhouette of people walking on sand during sunset,sony,ILCE-7M3,125.0,5.6,16.0,0.0015625,1137,1302,20,2,6603.477114232699
3c11cfa357,Thursday,7,14,55,1,4790,3175,1.51,,two zebras surrounded by grass,nikon,NIKON D7500,100.0,5.6,500.0,0.0015625,1437,1789,8,0,6453.286553704336
d965a381dd,Saturday,12,28,0,1,5616,3744,1.5,Deep blue hydrangea,purple flowers,canon,Canon EOS 5D Mark II,100.0,4.0,50.0,0.0028571428571428,2394,120392,5,4,9105.07810177723
f9f29aa5dc,Monday,8,39,43,1,3186,2392,1.33,Huge attractive beach rock,body of water beside green and brown mountain under blue and white sky at daytie,apple,iPhone 6,32.0,2.2,4.2,0.0003279763857002,2840,26359,13,3,9615.806819114532
af76ab2a98,Monday,3,20,5,1,4000,6000,0.67,,red petaled flowers,canon,Canon EOS 9000D,1600.0,5.6,152.0,0.008,1335,6548,4,3,6053.2831781950945
ecc917d597,Tuesday,9,46,50,1,4471,6707,0.67,,coconut trees silhouette,canon,Canon EOS 5D Mark IV,800.0,2.0,35.0,0.008,1348,3594,18,0,6707.611780532744
13525c7588,Monday,0,17,53,1,4480,6720,0.67,,river near brown mountain,canon,Canon EOS 5D Mark IV,100.0,2.8,24.0,0.004,1482,604,18,0,6901.60513204856
ab7838f355,Monday,18,42,49,1,3744,5616,0.67,,silhouette photo of seashore,canon,Canon EOS 5D Mark II,3200.0,5.6,400.0,0.0166666666666666,1265,5689,18,0,6845.946057612651
2c223ec49e,Sunday,10,26,5,1,5904,3568,1.65,,cityscape with fogs during daytime,sony,ILCE-6000,100.0,16.0,17.0,0.04,2694,35443,22,0,8462.268795994234
3aaf5a36f6,Monday,19,56,10,1,2768,4152,0.67,,coastal area through stone wall hole,nikon,NIKON D300S,200.0,4.0,12.0,0.0004,1384,1163,13,4,6508.137044238283
3cd42a6766,Thursday,3,13,40,1,6000,4000,1.5,My brother and I hired one of these boats for an hour and paddled around this gorgeous lake. Then a storm rolled in and we were stuck in the middle of the lake with no shelter from the torrential rain. An spontaneous race began between all the boats on the lake as everyone raced back to the dock. I’m proud to say that our boat pulled in first.,2 person on boat at lake during daytime,sony,ILCE-6300,320.0,11.0,16.0,0.0166666666666666,1570,139907,27,2,7428.085416164826
e078c69462,Wednesday,4,10,39,1,4243,6361,0.67,Job 38:1 Then the LORD spoke to Job out of the storm. Been through a lot these past few months and boy have I been listening.  Taken right before a storm front moved through. You never know what you're going to get when you try to take one of these. Every once in a while they turn out.,grayscale photo of grass field under cloudy sky,sony,ILCE-7RM2,100.0,2.8,17.0,0.0002,1018,7667,8,0,6374.934979837194
a5fda29a1b,Monday,8,25,36,1,5472,3648,1.5,,yellow and red balloons during night time,canon,Canon EOS 6D,250.0,1.4,50.0,0.002,1034,2932,4,0,6154.46346636794
11e8f6f6fc,Wednesday,3,9,52,1,5760,3840,1.5,Yosemite cliff under stars,snow-capped mountain under sky,canon,Canon EOS 5D Mark III,1250.0,4.0,24.0,32.0,2754,34784,11,5,9279.622777152314
bba5181873,Thursday,0,1,38,1,4896,3264,1.5,,two cars on road,fujifilm,X100T,6400.0,11.0,23.0,0.000625,1395,2256,11,0,6341.030259498471
965ed5e088,Wednesday,21,29,40,1,7550,5036,1.5,,black and white dog lying on white rug,sony,A7R III,100.0,1.5,50.0,0.004,1382,5858,1,1,5620.616985479838
3a43da8fbf,Monday,22,7,8,1,6000,3376,1.78,milkyway,red and black night painting,fujifilm,x-t100,800.0,2.0,18.0,15.0,1285,3702,25,3,7120.076864013063
7748ea5fd7,Thursday,14,24,5,1,3993,5990,0.67,,snow covered mountain during daytime,sony,ILCE-6000,100.0,11.0,350.0,0.0008,1115,1986,15,0,6604.19095997786
2e3ee34718,Wednesday,11,27,37,1,3767,5651,0.67,,,canon,Canon EOS 200D,100.0,1.8,50.0,0.002,1284,2276,15,0,6487.111297962662
85e502bede,Friday,6,55,13,1,4032,2419,1.67,No Post,landscape photo of body of water between trees,apple,iPhone 8 Plus,100.0,1.8,4.0,0.2,1758,1657,16,1,9349.160125097733
462824f8fc,Wednesday,8,10,49,1,2250,4000,0.56,,,nikon,NIKON D3400,800.0,9.0,98.0,0.001,1312,1155,15,1,6500.973562736047
824c1bd015,Saturday,21,51,32,1,4272,2848,1.5,Sunlit stream at the edge of a forest,body of water between rock formation,canon,Canon EOS 1100D,100.0,6.3,32.0,0.008,3051,30480,16,1,9143.675835240725
